lamdapeak	 Rpeak
221.276010 0.877687 
221.348010 0.818473 
221.402010 0.878357 
221.474010 0.823501 
221.528010 0.878098 
221.600010 0.837887 
221.654010 0.875474 
221.726010 0.856203 
221.780010 0.866872 
221.852010 0.872297 
221.906010 0.844569 
221.978010 0.880849 
222.050010 0.831676 
222.104010 0.875858 
222.176010 0.871071 
222.230010 0.843439 
222.302010 0.882126 
222.374010 0.859123 
222.428010 0.858756 
222.500010 0.883091 
222.572010 0.858737 
222.626010 0.856907 
222.698010 0.883511 
222.770010 0.870983 
222.824010 0.834536 
222.896010 0.877858 
222.968010 0.883709 
223.040010 0.862465 
223.094010 0.845736 
223.166010 0.878515 
223.238010 0.885724 
223.310010 0.875509 
223.382010 0.846105 
223.436010 0.858052 
223.508010 0.879543 
223.580010 0.886878 
223.652010 0.884966 
223.724010 0.875501 
223.796010 0.858672 
223.850010 0.837433 
223.922010 0.860013 
223.994010 0.873430 
224.066010 0.881349 
224.138010 0.885854 
224.210010 0.888240 
224.282010 0.889366 
224.354010 0.889831 
224.426010 0.890042 
224.498010 0.890244 
224.570010 0.890525 
224.642010 0.890823 
224.714010 0.890924 
224.786010 0.890462 
224.858010 0.888905 
224.930010 0.885501 
225.002010 0.879146 
225.074010 0.868103 
225.146010 0.849404 
225.236010 0.870730 
225.308010 0.885004 
225.380010 0.892376 
225.452010 0.892489 
225.524010 0.883358 
225.596010 0.859495 
225.686010 0.879516 
225.758010 0.893345 
225.830010 0.891881 
225.902010 0.871244 
225.992010 0.880857 
226.064010 0.895338 
226.136010 0.886356 
226.226010 0.872017 
226.298010 0.895459 
226.370010 0.887089 
226.460010 0.879509 
226.532010 0.896920 
226.604010 0.873679 
226.694010 0.894331 
226.766010 0.888835 
226.856010 0.888619 
226.928010 0.894084 
227.018010 0.885709 
227.090010 0.895185 
227.180010 0.888272 
227.252010 0.892994 
227.342010 0.894647 
227.414010 0.884223 
227.504010 0.899745 
227.594010 0.878972 
227.666010 0.896061 
227.756010 0.898459 
227.846010 0.874902 
227.918010 0.896513 
228.008010 0.900797 
228.098010 0.889094 
228.170010 0.884896 
228.260010 0.899251 
228.350010 0.902243 
228.440010 0.897866 
228.530010 0.887787 
228.602010 0.881064 
228.692010 0.892179 
228.782010 0.898255 
228.872010 0.901457 
228.962010 0.903058 
229.052010 0.903830 
229.142010 0.904192 
229.232010 0.904263 
229.322010 0.903876 
229.412010 0.902571 
229.502010 0.899541 
229.592010 0.893479 
229.646010 0.328088 
229.700010 0.885953 
229.790010 0.898156 
229.880010 0.905263 
229.970010 0.906234 
230.060010 0.898730 
230.114010 0.323773 
230.168010 0.894507 
230.258010 0.906689 
230.348010 0.904393 
230.456010 0.893910 
230.546010 0.908089 
230.636010 0.899251 
230.690010 0.314245 
230.744010 0.906002 
230.834010 0.904123 
230.888010 0.316447 
230.942010 0.905674 
231.032010 0.903578 
231.086010 0.309968 
231.140010 0.908517 
231.230010 0.896008 
231.338010 0.909849 
231.392010 0.304327 
231.446010 0.906315 
231.536010 0.898742 
231.644010 0.909491 
231.698010 0.306742 
231.752010 0.910889 
231.860010 0.906829 
231.968010 0.899529 
232.058010 0.901717 
232.166010 0.906338 
232.274010 0.908589 
232.382010 0.909424 
232.490010 0.909147 
232.598010 0.907498 
232.706010 0.903598 
232.832010 0.904319 
232.940010 0.911158 
232.994010 0.282345 
233.048010 0.914266 
233.102010 0.284154 
233.156010 0.911382 
233.282010 0.905947 
233.390010 0.914845 
233.444010 0.278485 
233.498010 0.909950 
233.624010 0.913741 
233.678010 0.285541 
233.732010 0.911869 
233.858010 0.915161 
233.912010 0.271565 
233.966010 0.907258 
234.038010 0.254643 
234.092010 0.916084 
234.218010 0.915540 
234.272010 0.260046 
234.344010 0.909974 
234.398010 0.278984 
234.452010 0.911122 
234.524010 0.261757 
234.578010 0.914855 
234.650010 0.237806 
234.704010 0.916395 
234.830010 0.916829 
234.956010 0.916334 
235.028010 0.250752 
235.082010 0.914235 
235.154010 0.269431 
235.226010 0.911217 
235.280010 0.260272 
235.352010 0.917507 
235.478010 0.919257 
235.550010 0.241018 
235.604010 0.912811 
235.676010 0.252384 
235.748010 0.919749 
235.874010 0.914571 
235.946010 0.242968 
236.018010 0.920531 
236.090010 0.252472 
236.162010 0.918146 
236.288010 0.915307 
236.360010 0.208023 
236.432010 0.919214 
236.504010 0.237243 
236.576010 0.920619 
236.648010 0.243046 
236.720010 0.920894 
236.792010 0.234281 
236.864010 0.920049 
236.936010 0.201949 
237.008010 0.916766 
237.098010 0.193234 
237.170010 0.921284 
237.242010 0.249323 
237.314010 0.922643 
237.386010 0.204837 
237.476010 0.919782 
237.548010 0.243762 
237.620010 0.922794 
237.782010 0.923599 
237.854010 0.220857 
237.944010 0.922169 
238.016010 0.238029 
238.106010 0.921411 
238.178010 0.238053 
238.268010 0.922451 
238.340010 0.225262 
238.430010 0.924493 
238.502010 0.176261 
238.592010 0.925024 
238.682010 0.229817 
238.772010 0.922377 
238.844010 0.202774 
238.934010 0.925520 
239.024010 0.234838 
239.114010 0.926040 
239.204010 0.224057 
239.294010 0.925787 
239.384010 0.219839 
239.474010 0.926440 
239.564010 0.228680 
239.654010 0.927096 
239.744010 0.214165 
239.834010 0.924307 
239.942010 0.211541 
240.032010 0.927716 
240.122010 0.181537 
240.230010 0.927882 
240.320010 0.197510 
240.428010 0.928248 
240.518010 0.176532 
240.626010 0.928588 
240.734010 0.213562 
240.842010 0.927201 
240.932010 0.184438 
241.040010 0.928324 
241.148010 0.201770 
241.256010 0.928728 
241.364010 0.183538 
241.490010 0.928600 
241.598010 0.209479 
241.706010 0.930069 
241.832010 0.188494 
241.940010 0.930641 
242.066010 0.198090 
242.174010 0.929685 
242.300010 0.200171 
242.426010 0.931429 
242.552010 0.203191 
242.678010 0.931548 
242.804010 0.177594 
242.948010 0.932034 
243.074010 0.191327 
243.218010 0.932614 
243.362010 0.185832 
243.506010 0.932065 
243.650010 0.183310 
243.794010 0.933421 
243.938010 0.185383 
244.100010 0.933887 
244.262010 0.185920 
244.424010 0.934176 
244.586010 0.188593 
244.766010 0.934277 
244.928010 0.173769 
245.126010 0.934697 
245.306010 0.183552 
245.504010 0.935749 
245.702010 0.180041 
245.918010 0.936263 
246.134010 0.177429 
246.368010 0.936883 
246.602010 0.168139 
246.872010 0.937451 
247.142010 0.170234 
247.448010 0.938093 
247.772010 0.164883 
248.132010 0.939038 
248.546010 0.160853 
249.050010 0.940077 
249.752010 0.153106 
251.012010 0.904124 
252.254010 0.138017 
252.956010 0.944125 
253.478010 0.131028 
253.910010 0.945049 
254.270010 0.123362 
254.612010 0.945724 
254.918010 0.123124 
255.206010 0.946251 
255.476010 0.118645 
255.728010 0.946653 
255.962010 0.117348 
256.196010 0.947086 
256.412010 0.115451 
256.628010 0.947421 
256.826010 0.112392 
257.024010 0.947785 
257.222010 0.108048 
257.402010 0.948116 
257.582010 0.109145 
257.762010 0.948391 
257.924010 0.094811 
258.104010 0.948524 
258.266010 0.105627 
258.428010 0.948822 
258.590010 0.088193 
258.734010 0.949145 
258.896010 0.084176 
259.040010 0.949252 
259.184010 0.101638 
259.328010 0.949592 
259.472010 0.094045 
259.598010 0.948926 
259.742010 0.099515 
259.886010 0.949236 
260.012010 0.098809 
260.138010 0.949937 
260.264010 0.074216 
260.408010 0.949432 
260.534010 0.073175 
260.642010 0.949384 
260.768010 0.082197 
260.894010 0.950773 
261.020010 0.086834 
261.128010 0.950194 
261.254010 0.092290 
261.362010 0.950336 
261.488010 0.084359 
261.596010 0.951252 
261.704010 0.072002 
261.830010 0.950267 
261.938010 0.078089 
262.046010 0.951370 
262.154010 0.085652 
262.262010 0.951541 
262.370010 0.077856 
262.478010 0.950865 
262.676010 0.951713 
262.784010 0.086923 
262.892010 0.951119 
262.982010 0.074262 
263.090010 0.952157 
263.288010 0.952390 
263.486010 0.952252 
263.576010 0.077677 
263.684010 0.950833 
263.774010 0.078377 
263.864010 0.952726 
264.062010 0.951191 
264.242010 0.952901 
264.332010 0.081331 
264.422010 0.953189 
264.512010 0.079964 
264.602010 0.953259 
264.692010 0.079766 
264.782010 0.953424 
264.872010 0.077945 
264.962010 0.953155 
265.124010 0.951107 
265.304010 0.953685 
265.484010 0.951772 
265.646010 0.953914 
265.808010 0.953563 
265.970010 0.952385 
266.132010 0.951489 
266.222010 0.075033 
266.294010 0.951504 
266.456010 0.952475 
266.618010 0.953857 
266.780010 0.954636 
266.942010 0.953334 
267.086010 0.953979 
267.248010 0.954299 
267.392010 0.954325 
267.554010 0.953030 
267.698010 0.955072 
267.842010 0.954923 
267.986010 0.953809 
268.130010 0.952604 
268.274010 0.951930 
268.418010 0.952108 
268.562010 0.953095 
268.706010 0.954495 
268.850010 0.955640 
268.994010 0.955638 
269.138010 0.953212 
269.264010 0.955213 
269.408010 0.955699 
269.534010 0.953780 
269.678010 0.956075 
269.804010 0.954375 
269.948010 0.955431 
270.074010 0.956248 
270.200010 0.953369 
270.344010 0.955131 
270.470010 0.956593 
270.596010 0.956514 
270.722010 0.955660 
270.848010 0.954596 
270.974010 0.953761 
271.100010 0.953452 
271.226010 0.953782 
271.352010 0.954667 
271.478010 0.955840 
271.604010 0.956892 
271.730010 0.957299 
271.856010 0.956379 
271.982010 0.953098 
272.090010 0.956227 
272.216010 0.957506 
272.342010 0.954583 
272.450010 0.956580 
272.576010 0.957162 
272.684010 0.954645 
272.810010 0.957723 
272.918010 0.954161 
273.044010 0.957719 
273.152010 0.955713 
273.278010 0.956679 
273.386010 0.957806 
273.494010 0.953194 
273.620010 0.957372 
273.728010 0.958085 
273.836010 0.955417 
273.962010 0.954915 
274.070010 0.957738 
274.178010 0.958482 
274.286010 0.957881 
274.394010 0.956419 
274.502010 0.954485 
274.628010 0.952918 
274.736010 0.954395 
274.844010 0.955199 
274.952010 0.955499 
275.060010 0.955352 
275.168010 0.954716 
275.276010 0.953441 
275.366010 0.953990 
275.474010 0.956094 
275.582010 0.957884 
275.690010 0.959002 
275.798010 0.959041 
275.906010 0.957445 
276.014010 0.953281 
276.104010 0.957234 
276.212010 0.959349 
276.320010 0.958113 
276.410010 0.953309 
276.518010 0.958802 
276.626010 0.958914 
276.716010 0.953030 
276.824010 0.959278 
276.932010 0.957842 
277.022010 0.956894 
277.130010 0.959531 
277.220010 0.953942 
277.328010 0.959862 
277.436010 0.953255 
277.526010 0.959934 
277.634010 0.952878 
277.724010 0.960006 
277.814010 0.954945 
277.922010 0.959550 
278.012010 0.958077 
278.120010 0.957163 
278.210010 0.960138 
278.300010 0.955002 
278.408010 0.958868 
278.498010 0.960013 
278.588010 0.954915 
278.696010 0.958331 
278.786010 0.960446 
278.876010 0.958036 
278.984010 0.954205 
279.074010 0.959278 
279.164010 0.960597 
279.254010 0.959119 
279.344010 0.955048 
279.452010 0.955956 
279.542010 0.959263 
279.632010 0.960645 
279.722010 0.960677 
279.812010 0.959703 
279.902010 0.957958 
279.992010 0.955636 
280.082010 0.952926 
280.190010 0.954730 
280.280010 0.956389 
280.370010 0.957483 
280.460010 0.958169 
280.550010 0.958546 
280.640010 0.958668 
280.730010 0.958549 
280.820010 0.958167 
280.910010 0.957458 
281.000010 0.956312 
281.090010 0.954558 
281.162010 0.953059 
281.252010 0.955840 
281.342010 0.958256 
281.432010 0.960125 
281.522010 0.961266 
281.612010 0.961467 
281.702010 0.960429 
281.792010 0.957660 
281.864010 0.952605 
281.954010 0.958152 
282.044010 0.961109 
282.134010 0.961577 
282.224010 0.959150 
282.314010 0.952536 
282.386010 0.959272 
282.476010 0.961815 
282.566010 0.960146 
282.656010 0.952835 
282.728010 0.959994 
282.818010 0.961882 
282.908010 0.957710 
282.980010 0.957601 
283.070010 0.962015 
283.160010 0.958978 
283.232010 0.957080 
283.322010 0.962123 
283.412010 0.958038 
283.484010 0.958964 
283.574010 0.962007 
283.664010 0.953713 
283.736010 0.961607 
283.826010 0.959680 
283.898010 0.958603 
283.988010 0.961945 
284.060010 0.954061 
284.150010 0.962417 
284.240010 0.954694 
284.312010 0.962139 
284.402010 0.957020 
284.474010 0.961771 
284.564010 0.957918 
284.636010 0.961696 
284.726010 0.957740 
284.798010 0.962008 
284.888010 0.956395 
284.960010 0.962508 
285.050010 0.953315 
285.122010 0.962724 
285.194010 0.955654 
285.284010 0.961911 
285.356010 0.959984 
285.446010 0.958870 
285.518010 0.962570 
285.590010 0.952539 
285.680010 0.962347 
285.752010 0.960320 
285.842010 0.957341 
285.914010 0.963002 
285.986010 0.957883 
286.076010 0.959438 
286.148010 0.963008 
286.220010 0.957154 
286.310010 0.959455 
286.382010 0.963139 
286.454010 0.958699 
286.544010 0.957351 
286.616010 0.962997 
286.688010 0.961456 
286.760010 0.952247 
286.850010 0.960958 
286.922010 0.963296 
286.994010 0.960018 
287.084010 0.953260 
287.156010 0.961266 
287.228010 0.963413 
287.300010 0.961130 
287.372010 0.953873 
287.462010 0.958714 
287.534010 0.962864 
287.606010 0.963312 
287.678010 0.960553 
287.750010 0.954105 
287.840010 0.957376 
287.912010 0.961914 
287.984010 0.963589 
288.056010 0.963068 
288.128010 0.960510 
288.200010 0.955717 
288.290010 0.954103 
288.362010 0.959215 
288.434010 0.962144 
288.506010 0.963545 
288.578010 0.963780 
288.650010 0.963055 
288.722010 0.961476 
288.794010 0.959096 
288.866010 0.955934 
288.938010 0.951998 
289.028010 0.954409 
289.100010 0.957291 
289.172010 0.959372 
289.244010 0.960867 
289.316010 0.961930 
289.388010 0.962674 
289.460010 0.963184 
289.532010 0.963525 
289.604010 0.963746 
289.676010 0.963886 
289.748010 0.963969 
289.820010 0.964011 
289.892010 0.964020 
289.964010 0.963991 
290.036010 0.963913 
290.108010 0.963761 
290.180010 0.963504 
290.252010 0.963096 
290.324010 0.962479 
290.396010 0.961579 
290.468010 0.960294 
290.540010 0.958492 
290.612010 0.955986 
290.684010 0.952513 
290.738010 0.953426 
290.810010 0.957197 
290.882010 0.960206 
290.954010 0.962450 
291.026010 0.963909 
291.098010 0.964531 
291.170010 0.964210 
291.242010 0.962740 
291.314010 0.959757 
291.386010 0.954613 
291.440010 0.954195 
291.512010 0.959880 
291.584010 0.963254 
291.656010 0.964651 
291.728010 0.964086 
291.800010 0.961192 
291.872010 0.954988 
291.926010 0.955663 
291.998010 0.961849 
292.070010 0.964566 
292.142010 0.964288 
292.214010 0.960614 
292.286010 0.951871 
292.340010 0.959262 
292.412010 0.964067 
292.484010 0.964672 
292.556010 0.960959 
292.628010 0.950770 
292.682010 0.960668 
292.754010 0.964774 
292.826010 0.963738 
292.898010 0.956559 
292.952010 0.957654 
293.024010 0.964261 
293.096010 0.964380 
293.168010 0.957603 
293.222010 0.957508 
293.294010 0.964513 
293.366010 0.963968 
293.438010 0.954904 
293.492010 0.960390 
293.564010 0.965178 
293.636010 0.961601 
293.690010 0.953464 
293.762010 0.964043 
293.834010 0.964232 
293.906010 0.953572 
293.960010 0.962097 
294.032010 0.965113 
294.104010 0.957158 
294.158010 0.960507 
294.230010 0.965337 
294.302010 0.958340 
294.356010 0.960084 
294.428010 0.965384 
294.500010 0.957703 
294.554010 0.961052 
294.626010 0.965244 
294.698010 0.954909 
294.752010 0.962963 
294.824010 0.964421 
294.878010 0.950566 
294.950010 0.964872 
295.022010 0.961817 
295.076010 0.958250 
295.148010 0.965557 
295.220010 0.955127 
295.274010 0.963709 
295.346010 0.963326 
295.400010 0.956572 
295.472010 0.965666 
295.544010 0.954655 
295.598010 0.964308 
295.670010 0.962099 
295.724010 0.959766 
295.796010 0.965189 
295.850010 0.951773 
295.922010 0.965728 
295.994010 0.955772 
296.048010 0.964542 
296.120010 0.960962 
296.174010 0.962083 
296.246010 0.963777 
296.300010 0.958688 
296.372010 0.965200 
296.426010 0.954711 
296.498010 0.965803 
296.552010 0.950587 
296.624010 0.965952 
296.696010 0.950808 
296.750010 0.965900 
296.822010 0.952858 
296.876010 0.965819 
296.948010 0.953731 
297.002010 0.965809 
297.074010 0.953587 
297.128010 0.965899 
297.200010 0.952394 
297.254010 0.966043 
297.326010 0.949929 
297.380010 0.966126 
297.434010 0.951219 
297.506010 0.965963 
297.560010 0.955386 
297.632010 0.965285 
297.686010 0.959354 
297.758010 0.963707 
297.812010 0.962709 
297.884010 0.960620 
297.938010 0.965114 
298.010010 0.954952 
298.064010 0.966250 
298.118010 0.951623 
298.190010 0.965681 
298.244010 0.959841 
298.316010 0.962602 
298.370010 0.964648 
298.442010 0.955257 
298.496010 0.966380 
298.550010 0.954602 
298.622010 0.964685 
298.676010 0.963177 
298.748010 0.957838 
298.802010 0.966384 
298.856010 0.953813 
298.928010 0.964614 
298.982010 0.963848 
299.054010 0.955521 
299.108010 0.966491 
299.162010 0.958207 
299.234010 0.962161 
299.288010 0.965909 
299.342010 0.950172 
299.414010 0.965088 
299.468010 0.964103 
299.540010 0.953174 
299.594010 0.966247 
299.648010 0.961987 
299.720010 0.957088 
299.774010 0.966609 
299.828010 0.960355 
299.900010 0.958790 
299.954010 0.966697 
300.008010 0.959796 
300.080010 0.958940 
300.134010 0.966727 
300.188010 0.960519 
300.260010 0.957586 
300.314010 0.966635 
300.368010 0.962278 
300.440010 0.954192 
300.494010 0.966080 
300.548010 0.964465 
300.602010 0.947417 
300.674010 0.964383 
300.728010 0.966290 
300.782010 0.956053 
300.854010 0.960288 
300.908010 0.966860 
300.962010 0.962614 
301.034010 0.951102 
301.088010 0.964968 
301.142010 0.966362 
301.196010 0.957259 
301.268010 0.958219 
301.322010 0.966520 
301.376010 0.965034 
301.430010 0.952521 
301.502010 0.961003 
301.556010 0.966922 
301.610010 0.964236 
301.664010 0.950653 
301.736010 0.961445 
301.790010 0.966961 
301.844010 0.964614 
301.898010 0.952635 
301.970010 0.959823 
302.024010 0.966614 
302.078010 0.965919 
302.132010 0.957457 
302.204010 0.954986 
302.258010 0.965050 
302.312010 0.967103 
302.366010 0.962874 
302.420010 0.949588 
302.492010 0.960238 
302.546010 0.966504 
302.600010 0.966638 
302.654010 0.960949 
302.726010 0.946882 
302.780010 0.961204 
302.834010 0.966648 
302.888010 0.966770 
302.942010 0.961839 
302.996010 0.949329 
303.068010 0.958865 
303.122010 0.965678 
303.176010 0.967339 
303.230010 0.964825 
