lamda	 Trans	 TransPhase	 Ref	 RefPhase
406.390010 3.985518e-01 154.295078 0.601448 -27.120067 
406.480010 3.211459e-01 164.112811 0.678854 -17.321948 
406.570010 2.841524e-01 172.473771 0.715848 -8.980593 
406.660010 2.767539e-01 -179.690250 0.723246 -1.164211 
406.750010 2.974685e-01 -171.589701 0.702531 6.916750 
406.840010 3.542892e-01 -162.320840 0.645711 16.166032 
406.930010 4.679628e-01 -150.544085 0.532037 27.923216 
407.020010 6.691894e-01 -134.082843 0.330811 44.364897 
407.110010 9.249300e-01 -110.356796 0.075070 68.071390 
407.200010 9.754671e-01 -80.983509 0.024533 -82.574866 
407.290010 7.390867e-01 -54.716909 0.260913 -56.327802 
407.380010 5.062154e-01 -35.952942 0.493785 -37.583363 
407.470010 3.693777e-01 -22.691349 0.630622 -24.341288 
407.560010 3.011954e-01 -12.409923 0.698805 -14.079372 
407.650010 2.767320e-01 -3.444609 0.723268 -5.133560 
407.740010 2.870922e-01 5.385033 0.712908 3.676589 
407.830010 3.376870e-01 15.236750 0.662313 13.508822 
407.920010 4.514830e-01 27.742167 0.548517 25.994764 
408.010010 6.684946e-01 45.647362 0.331505 43.880491 
408.100010 9.457306e-01 72.323516 0.054269 70.537187 
408.190010 9.407678e-01 104.815193 0.059232 -76.990586 
408.280010 6.572161e-01 131.655310 0.342784 -50.169911 
408.370010 4.395673e-01 149.779514 0.560433 -32.065138 
408.460010 3.281344e-01 162.577591 0.671866 -19.286486 
408.550010 2.820842e-01 172.879375 0.717916 -9.004117 
408.640010 2.802587e-01 -177.531355 0.719741 0.565746 
408.730010 3.229352e-01 -167.179555 0.677065 10.898147 
408.820010 4.333420e-01 -154.159049 0.566658 23.899263 
408.910010 6.602116e-01 -135.204143 0.339788 42.834788 
409.000010 9.570185e-01 -106.083197 0.042981 71.936361 
409.090010 9.069695e-01 -70.993224 0.093030 -72.993030 
409.180010 5.970683e-01 -43.770652 0.402932 -45.789815 
409.270010 3.959131e-01 -26.048580 0.604087 -28.087090 
409.360010 3.041096e-01 -13.411531 0.695890 -15.469380 
409.450010 2.761700e-01 -2.807407 0.723830 -4.884586 
409.540010 2.972356e-01 7.752789 0.702764 5.656289 
409.630010 3.811617e-01 20.282105 0.618838 18.166291 
409.720010 5.770514e-01 38.016001 0.422949 35.880882 
409.810010 9.012959e-01 66.176549 0.098704 64.022134 
409.900010 9.460318e-01 103.671133 0.053968 -78.502571 
409.990010 6.200972e-01 134.226565 0.379903 -47.966417 
410.080010 3.975787e-01 153.600841 0.602421 -28.611413 
410.170010 3.010752e-01 167.054015 0.698925 -15.177501 
410.260010 2.761213e-01 178.308089 0.723879 -3.942681 
410.350010 3.075129e-01 -170.237732 0.692487 7.492253 
410.440010 4.181636e-01 -155.990105 0.581836 21.720643 
410.530010 6.739310e-01 -134.462169 0.326069 43.229350 
410.620010 9.875602e-01 -99.859998 0.012440 77.812300 
410.710010 8.059556e-01 -61.167311 0.194044 -63.514224 
410.800010 4.862735e-01 -34.972913 0.513726 -37.339031 
410.890010 3.313519e-01 -18.429593 0.668648 -20.814905 
410.980010 2.787489e-01 -5.903409 0.721251 -8.307908 
411.070010 2.912359e-01 5.903240 0.708764 3.479563 
411.160010 3.799266e-01 19.815995 0.620073 17.373148 
411.250010 6.100875e-01 40.324621 0.389912 37.862613 
411.340010 9.631853e-01 74.486232 0.036815 72.005071 
411.430010 8.361943e-01 115.903043 0.163806 -66.597263 
411.520010 4.926463e-01 144.320649 0.507354 -38.198793 
411.610010 3.288971e-01 161.786687 0.671103 -20.751883 
411.700010 2.774995e-01 174.879851 0.722500 -7.677839 
411.790010 2.977945e-01 -172.597093 0.702205 4.826106 
411.880010 4.088071e-01 -157.240982 0.591193 20.163114 
411.970010 6.929054e-01 -133.254853 0.307095 44.130149 
412.060010 9.998397e-01 -93.486644 0.000160 83.879272 
412.150010 7.053184e-01 -53.010064 0.294682 -55.663226 
412.240010 4.111704e-01 -28.268002 0.588830 -30.940234 
412.330010 2.967683e-01 -12.430283 0.703232 -15.121576 
412.420010 2.784970e-01 0.620943 0.721503 -2.089403 
412.510010 3.411028e-01 14.713702 0.658897 11.984311 
412.600010 5.441635e-01 34.737069 0.455836 31.988643 
412.690010 9.325045e-01 69.453912 0.067496 66.686457 
412.780010 8.433499e-01 114.934753 0.156650 -67.851722 
412.870010 4.740117e-01 145.666264 0.525988 -37.139222 
412.960010 3.140574e-01 163.930135 0.685943 -18.894354 
413.050010 2.761558e-01 177.841137 0.723844 -5.002347 
413.140010 3.240154e-01 -167.946945 0.675985 9.190585 
413.230010 5.083941e-01 -148.374016 0.491606 28.744536 
413.320010 9.053547e-01 -114.097244 0.094645 63.002338 
413.410010 8.587913e-01 -66.710242 0.141209 -69.629621 
413.500010 4.731368e-01 -34.388854 0.526863 -37.327187 
413.590010 3.104410e-01 -15.545833 0.689559 -18.503112 
413.680010 2.767682e-01 -1.174357 0.723232 -4.150572 
413.770010 3.371691e-01 13.895951 0.662831 10.900806 
413.860010 5.594134e-01 35.714261 0.440587 32.700196 
413.950010 9.689913e-01 75.022711 0.031009 71.989734 
414.040010 7.533479e-01 122.659241 0.246652 -60.392640 
414.130010 4.094365e-01 151.509999 0.590564 -31.560778 
414.220010 2.897536e-01 169.003066 0.710246 -14.086599 
414.310010 2.859978e-01 -176.377580 0.714002 0.513876 
414.400010 3.957767e-01 -159.131868 0.604223 17.740717 
414.490010 7.314647e-01 -130.666535 0.268535 46.187187 
414.580010 9.727825e-01 -81.984840 0.027218 -85.149973 
414.670010 5.497785e-01 -41.128639 0.450221 -44.312619 
414.760010 3.278015e-01 -18.710084 0.672199 -21.912903 
414.850010 2.760674e-01 -2.961739 0.723933 -6.183387 
414.940010 3.325327e-01 12.978870 0.667467 9.738399 
415.030010 5.703541e-01 36.353203 0.429646 33.093919 
415.120010 9.895151e-01 79.809878 0.010485 76.531787 
415.210010 6.767464e-01 128.632782 0.323254 -54.664106 
415.300010 3.662862e-01 156.010610 0.633714 -27.305067 
415.390010 2.786304e-01 173.244443 0.721370 -10.090016 
415.480010 3.098704e-01 -170.871258 0.690130 5.775510 
415.570010 5.051793e-01 -149.137573 0.494821 27.490430 
415.660010 9.511095e-01 -108.453194 0.048891 68.156052 
415.750010 7.357636e-01 -56.241998 0.264236 -59.651501 
415.840010 3.828509e-01 -26.015275 0.617149 -29.443519 
415.930010 2.802989e-01 -7.839443 0.719701 -11.286419 
416.020010 3.069039e-01 8.447835 0.693096 4.982134 
416.110010 5.039261e-01 30.643300 0.496074 27.158883 
416.200010 9.593537e-01 72.790276 0.040646 69.287150 
416.290010 7.087119e-01 125.847681 0.291288 -57.674145 
416.380010 3.676151e-01 155.627060 0.632385 -27.913458 
416.470010 2.775818e-01 173.806421 0.722418 -9.752781 
416.560010 3.208328e-01 -169.176793 0.679167 7.245329 
416.650010 5.656184e-01 -144.366082 0.434382 32.037373 
416.740010 9.983755e-01 -96.330306 0.001624 80.054489 
416.830010 6.032912e-01 -45.880569 0.396709 -49.514427 
416.920010 3.298345e-01 -19.469275 0.670165 -23.121776 
417.010010 2.767686e-01 -1.868758 0.723231 -5.539895 
417.100010 3.642275e-01 16.736101 0.635772 13.046336 
417.190010 7.203602e-01 47.865355 0.279640 44.156971 
417.280010 9.325812e-01 104.041196 0.067419 -79.685800 
417.370010 4.610689e-01 145.887495 0.538931 -37.858104 
417.460010 2.914030e-01 167.862872 0.708597 -15.901323 
417.550010 2.941723e-01 -174.679992 0.705828 1.537226 
417.640010 4.769428e-01 -152.013487 0.523057 24.185151 
417.730010 9.583062e-01 -107.705524 0.041694 68.474542 
417.820010 6.708128e-01 -51.436906 0.329187 -55.275403 
417.910010 3.425955e-01 -21.505636 0.657405 -25.362688 
418.000010 2.763254e-01 -2.763042 0.723675 -6.638642 
418.090010 3.656184e-01 16.699445 0.634382 12.805306 
418.180010 7.508845e-01 50.170767 0.249116 46.258095 
418.270010 8.844040e-01 109.621541 0.115596 -74.309654 
418.360010 4.179819e-01 149.769240 0.582018 -34.180470 
418.450010 2.812680e-01 171.162775 0.718732 -12.805443 
418.540010 3.168584e-01 -170.252705 0.683142 5.760577 
418.630010 5.931585e-01 -142.565361 0.406842 33.429429 
418.720010 9.893233e-01 -87.048419 0.010677 -91.072113 
418.810010 4.986754e-01 -37.721080 0.501325 -41.763249 
418.900010 2.943306e-01 -13.203440 0.705669 -17.264077 
418.990010 2.961410e-01 5.509882 0.703859 1.430785 
419.080010 5.107874e-01 30.612483 0.489213 26.514934 
419.170010 9.966692e-01 81.994642 0.003331 77.878649 
419.260010 5.594476e-01 137.134472 0.440552 -46.999958 
419.350010 3.053764e-01 164.236495 0.694624 -19.916362 
419.440010 2.886160e-01 -176.601404 0.711384 -0.772682 
419.530010 4.787708e-01 -152.240484 0.521229 23.569826 
419.620010 9.855857e-01 -102.319899 0.014414 73.472006 
419.710010 5.801784e-01 -44.628496 0.419822 -48.854988 
419.800010 3.078833e-01 -16.348854 0.692117 -20.593735 
419.890010 2.883453e-01 3.224139 0.711655 -1.039122 
419.980010 4.844576e-01 28.166653 0.515542 23.885018 
420.070010 9.926591e-01 79.920612 0.007341 75.620613 
420.160010 5.543369e-01 137.365588 0.445663 -46.952769 
420.250010 3.004775e-01 165.079062 0.699523 -19.257645 
420.340010 2.950766e-01 -175.025891 0.704923 0.619061 
420.430010 5.299802e-01 -148.056888 0.470020 27.569731 
420.520010 9.978063e-01 -91.236110 0.002194 -95.627818 
420.610010 4.903695e-01 -37.372868 0.509631 -41.782893 
420.700010 2.873771e-01 -11.613210 0.712623 -16.041546 
420.790010 3.140808e-01 8.802885 0.685919 4.356247 
420.880010 6.323205e-01 40.083479 0.367679 35.618547 
420.970010 9.291787e-01 103.743164 0.070821 -80.740055 
421.060010 4.095070e-01 150.072086 0.590493 -34.429412 
421.150010 2.770075e-01 173.398718 0.722992 -11.121052 
421.240010 3.588060e-01 -164.777127 0.641194 10.684840 
421.330010 8.138001e-01 -125.030447 0.186200 50.413265 
421.420010 7.409593e-01 -57.835016 0.259041 -62.409551 
421.510010 3.363975e-01 -21.373728 0.663603 -25.966504 
421.600010 2.810487e-01 0.154297 0.718951 -4.456711 
421.690010 4.601509e-01 25.654320 0.539849 21.025088 
421.780010 9.936246e-01 79.967841 0.006375 75.320392 
421.870010 5.193558e-01 139.903285 0.480644 -44.762373 
421.960010 2.885147e-01 167.777018 0.711485 -16.906840 
422.050010 3.185261e-01 -170.684567 0.681474 4.613381 
422.140010 6.827309e-01 -136.173096 0.317269 39.106667 
422.230010 8.516991e-01 -67.827544 0.148301 -72.565959 
422.320010 3.629477e-01 -25.027109 0.637052 -29.783694 
422.410010 2.775758e-01 -2.145579 0.722424 -6.920326 
422.500010 4.346525e-01 23.115303 0.565347 18.322401 
422.590010 9.848182e-01 76.862501 0.015182 72.051453 
422.680010 5.233173e-01 139.408541 0.476683 -45.420646 
422.770010 2.869573e-01 168.102908 0.713043 -16.744410 
422.860010 3.265812e-01 -169.546636 0.673419 5.587922 
422.950010 7.386715e-01 -131.811757 0.261329 43.304685 
423.040010 7.738093e-01 -60.917490 0.226191 -65.819156 
423.130010 3.339950e-01 -21.353610 0.666005 -26.273377 
423.220010 2.849911e-01 1.441858 0.715009 -3.496001 
423.310010 5.183780e-01 30.393160 0.481622 25.437216 
423.400010 9.799595e-01 94.603383 0.020041 -90.370639 
423.490010 4.178194e-01 148.743062 0.582181 -36.249029 
423.580010 2.761618e-01 174.285742 0.723838 -10.724411 
423.670010 3.985417e-01 -160.739497 0.601458 14.232295 
423.760010 9.603778e-01 -108.575761 0.039622 66.377984 
423.850010 5.360360e-01 -41.881612 0.463964 -46.945906 
423.940010 2.857921e-01 -11.743009 0.714208 -16.825334 
424.030010 3.370937e-01 11.780019 0.662906 6.679670 
424.120010 8.114522e-01 54.195349 0.188548 49.076984 
424.210010 6.730562e-01 127.086882 0.326944 -58.049491 
424.300010 3.059777e-01 163.114864 0.694022 -22.039509 
424.390010 3.058265e-01 -173.471686 0.694173 1.355947 
424.480010 6.765627e-01 -137.134645 0.323437 37.675002 
424.570010 7.984866e-01 -63.365413 0.201513 -68.573744 
424.660010 3.303122e-01 -21.115013 0.669688 -26.341314 
424.750010 2.904475e-01 2.862079 0.709553 -2.382185 
424.840010 5.885765e-01 35.811877 0.411424 30.549658 
424.930010 8.859586e-01 108.104163 0.114041 -77.176002 
425.020010 3.524959e-01 155.739350 0.647504 -29.558755 
425.110010 2.834807e-01 -179.502258 0.716519 -4.818295 
425.200010 5.399681e-01 -148.192828 0.460032 26.473210 
425.290010 9.311060e-01 -77.383792 0.068894 -82.735672 
425.380010 3.668280e-01 -26.108328 0.633172 -31.478117 
425.470010 2.809273e-01 -0.680777 0.719073 -6.068468 
425.560010 5.213622e-01 30.193387 0.478638 24.787802 
425.650010 9.436815e-01 100.771991 0.056318 -84.651481 
425.740010 3.695436e-01 153.497653 0.630456 -31.943698 
425.830010 2.810081e-01 179.286629 0.718992 -6.172593 
425.920010 5.286236e-01 -149.273160 0.471376 25.249753 
426.010010 9.292003e-01 -77.271438 0.070800 -82.766381 
426.100010 3.599444e-01 -25.414849 0.640056 -30.927641 
426.190010 2.837765e-01 0.398148 0.716224 -5.132486 
426.280010 5.632875e-01 33.493587 0.436713 27.945119 
426.370010 8.816250e-01 108.285220 0.118375 -77.281074 
426.460010 3.406085e-01 157.041316 0.659391 -28.542797 
426.550010 2.911129e-01 -177.309057 0.708887 -2.910982 
426.640010 6.324492e-01 -141.061134 0.367551 33.319138 
426.730010 7.917758e-01 -63.205051 0.208224 -68.842575 
426.820010 3.165613e-01 -19.338272 0.683439 -24.993585 
426.910010 3.071099e-01 6.280730 0.692890 0.607635 
427.000010 7.461346e-01 47.997803 0.253865 42.306934 
427.090010 6.655366e-01 127.111995 0.334463 -58.596640 
427.180010 2.938982e-01 165.240495 0.706102 -20.485899 
427.270010 3.393410e-01 -168.546363 0.660659 5.709492 
427.360010 8.977250e-01 -117.839639 0.102275 56.398473 
427.450010 5.298417e-01 -42.084637 0.470158 -47.864263 
427.540010 2.787993e-01 -9.328878 0.721201 -15.126232 
427.630010 4.021984e-01 18.857331 0.597802 13.042255 
427.720010 9.994331e-01 82.563680 0.000567 76.730890 
427.810010 4.139728e-01 148.270241 0.586027 -37.580256 
427.900010 2.779271e-01 177.048665 0.722073 -8.819530 
427.990010 5.237675e-01 -150.086056 0.476232 24.028057 
428.080010 8.914260e-01 -73.119081 0.108574 -79.022652 
428.170010 3.322496e-01 -22.098776 0.667750 -28.020025 
428.260010 3.012606e-01 4.815647 0.698739 -1.123271 
428.350010 7.443981e-01 47.588203 0.255602 41.631624 
428.440010 6.363307e-01 129.159958 0.363669 -56.814276 
428.530010 2.865484e-01 167.092444 0.713452 -18.899437 
428.620010 3.699328e-01 -164.902644 0.630067 9.087835 
428.710010 9.857190e-01 -104.101105 0.014281 69.871742 
428.800010 4.300997e-01 -33.515118 0.569900 -39.559896 
428.890010 2.775762e-01 -3.432907 0.722424 -9.495303 
428.980010 5.346069e-01 30.619363 0.465393 24.539357 
429.070010 8.543030e-01 110.557115 0.145697 -75.540494 
429.160010 3.175464e-01 160.033186 0.682454 -26.082018 
429.250010 3.173061e-01 -172.322152 0.682694 1.545056 
429.340010 8.574593e-01 -122.492296 0.142541 51.357332 
429.430010 5.259432e-01 -42.149052 0.474057 -48.316997 
429.520010 2.768011e-01 -8.028353 0.723199 -14.213865 
429.610010 4.526281e-01 23.392137 0.547372 17.189067 
429.700010 9.506010e-01 98.921815 0.049399 -87.298806 
429.790010 3.412657e-01 156.296217 0.658734 -29.941948 
429.880010 3.021496e-01 -175.310843 0.697850 -1.566545 
429.970010 7.903889e-01 -128.826833 0.209611 44.899937 
430.060010 5.646000e-01 -45.438932 0.435400 -51.729684 
430.150010 2.780046e-01 -9.284897 0.721995 -15.593163 
430.240010 4.412864e-01 22.212444 0.558714 15.886671 
430.330010 9.544344e-01 98.186285 0.045566 -88.156988 
430.420010 3.386408e-01 156.539798 0.661359 -29.820968 
430.510010 3.063047e-01 -174.582646 0.693695 -0.960897 
430.600010 8.309889e-01 -125.288672 0.169011 48.315599 
430.690010 5.232943e-01 -42.173552 0.476706 -48.586751 
430.780010 2.761851e-01 -7.206151 0.723815 -13.636814 
430.870010 4.912177e-01 26.588214 0.508782 20.140095 
430.960010 8.712442e-01 108.478011 0.128756 -77.987556 
431.050010 3.118677e-01 160.665581 0.688132 -25.817427 
431.140010 3.346264e-01 -169.974745 0.665374 3.524812 
431.230010 9.573046e-01 -110.572637 0.042695 62.909494 
431.320010 4.268520e-01 -33.690395 0.573148 -40.225684 
431.410010 2.810280e-01 -1.797317 0.718972 -8.350018 
431.500010 6.403601e-01 38.614602 0.359640 32.044495 
431.590010 6.649256e-01 126.281624 0.335074 -60.305880 
431.680010 2.826037e-01 167.936423 0.717396 -18.668472 
431.770010 4.202876e-01 -160.112106 0.579712 13.265617 
431.860010 9.576634e-01 -82.645262 0.042337 -89.284915 
431.950010 3.303846e-01 -22.556607 0.669615 -29.213629 
432.040010 3.197004e-01 7.539560 0.680300 0.865176 
432.130010 9.276428e-01 64.878272 0.072357 58.186533 
432.220010 4.367599e-01 145.181570 0.563240 -41.527515 
432.310010 2.811567e-01 178.090259 0.718843 -8.636166 
432.400010 6.621023e-01 -139.836885 0.337898 33.419358 
432.490010 6.236942e-01 -50.626502 0.376306 -57.387585 
432.580010 2.785356e-01 -10.135897 0.721464 -16.914298 
432.670010 4.669888e-01 24.105505 0.533011 17.309793 
432.760010 8.678811e-01 108.476831 0.132119 -78.336185 
432.850010 3.035387e-01 161.933623 0.696461 -24.896690 
432.940010 3.610141e-01 -166.813664 0.638986 6.338734 
433.030010 9.998959e-01 -96.177676 0.000104 -103.042560 
433.120010 3.563591e-01 -26.336756 0.643641 -33.218915 
433.210010 3.070888e-01 5.050281 0.692911 -1.849146 
433.300010 8.969627e-01 60.919095 0.103037 54.002407 
433.390010 4.411879e-01 144.537121 0.558812 -42.396821 
433.480010 2.825366e-01 178.479367 0.717463 -8.471821 
433.570010 7.076226e-01 -136.425807 0.292377 36.605766 
433.660010 5.611709e-01 -45.856399 0.438829 -52.842058 
433.750010 2.760577e-01 -7.156865 0.723942 -14.159749 
433.840010 5.551453e-01 31.361693 0.444855 24.341591 
433.930010 7.090034e-01 122.308670 0.290997 -64.728642 
434.020010 2.818561e-01 167.808587 0.718144 -19.245929 
434.110010 4.542622e-01 -157.326165 0.545738 15.602123 
434.200010 8.564857e-01 -70.650219 0.143514 -77.739120 
434.290010 2.965408e-01 -16.790929 0.703459 -23.897012 
434.380010 3.903662e-01 16.290642 0.609634 9.167384 
434.470010 9.613861e-01 96.212592 0.038614 -90.927833 
434.560010 3.175828e-01 158.984608 0.682417 -28.172979 
434.650010 3.500742e-01 -168.526242 0.649926 4.299018 
434.740010 9.996049e-01 -95.853210 0.000395 -103.045097 
434.830010 3.425251e-01 -24.847964 0.657475 -32.056990 
434.920010 3.246942e-01 7.797010 0.675306 0.570851 
435.010010 9.835757e-01 74.093704 0.016424 66.850420 
435.100010 3.686436e-01 151.785025 0.631356 -35.475376 
435.190010 3.088737e-01 -174.983767 0.691126 -2.261279 
435.280010 9.429784e-01 -113.593655 0.057022 59.111728 
435.370010 3.929618e-01 -31.006009 0.607038 -38.317723 
435.460010 2.992925e-01 2.992593 0.700708 -4.336210 
435.550010 9.016109e-01 61.021427 0.098389 53.675541 
435.640010 4.125414e-01 146.902293 0.587459 -40.460669 
435.730010 2.938820e-01 -178.351069 0.706118 -5.731100 
435.820010 8.719598e-01 -122.266535 0.128040 50.336373 
435.910010 4.249131e-01 -34.379868 0.575087 -41.794015 
436.000010 2.914138e-01 0.944700 0.708586 -6.486495 
436.090010 8.590016e-01 56.363636 0.140998 48.915401 
436.180010 4.284846e-01 145.220855 0.571515 -42.244413 
436.270010 2.912986e-01 -179.138073 0.708701 -6.620368 
436.360010 8.641224e-01 -123.172154 0.135878 49.328531 
436.450010 4.228040e-01 -34.274993 0.577196 -41.791320 
436.540010 2.935043e-01 1.398693 0.706496 -6.134639 
436.630010 8.867796e-01 59.154650 0.113220 51.604319 
436.720010 4.086303e-01 147.095837 0.591370 -40.471484 
436.810010 2.985484e-01 -177.431270 0.701452 -5.015576 
436.900010 9.238814e-01 -116.521960 0.076119 55.876756 
436.990010 3.878034e-01 -30.752757 0.612197 -38.371011 
437.080010 3.075640e-01 4.406994 0.692436 -3.228224 
437.170010 9.668723e-01 69.995920 0.033128 62.343746 
437.260010 3.629324e-01 152.062212 0.637068 -35.606911 
437.350010 3.224736e-01 -173.017715 0.677526 -0.703781 
437.440010 9.973884e-01 -101.146378 0.002612 71.150621 
437.530010 3.369695e-01 -24.582602 0.663030 -32.302531 
437.620010 3.463513e-01 10.419833 0.653649 2.682982 
437.710010 9.871106e-01 89.914253 0.012889 -97.839512 
437.800010 3.128024e-01 159.208400 0.687198 -28.562274 
437.890010 3.841161e-01 -165.059700 0.615884 7.152725 
437.980010 9.127588e-01 -77.491853 0.087241 -85.296320 
438.070010 2.930227e-01 -16.628284 0.706977 -24.449639 
438.160010 4.437073e-01 20.927663 0.556293 13.089429 
438.250010 7.813573e-01 115.481624 0.218643 -72.373483 
438.340010 2.799819e-01 167.903027 0.720018 -19.968947 
438.430010 5.374440e-01 -150.955440 0.462556 21.155728 
438.520010 6.303079e-01 -52.294778 0.369692 -60.200463 
438.610010 2.761932e-01 -7.123589 0.723807 -15.046118 
438.700010 6.800173e-01 40.391450 0.319983 32.452082 
438.790010 4.961989e-01 138.577590 0.503801 -49.378609 
438.880010 2.851832e-01 178.475188 0.714817 -9.497836 
438.970010 8.656908e-01 -123.503377 0.134309 48.506781 
439.060010 3.950764e-01 -31.927526 0.604924 -39.934179 
439.150010 3.131229e-01 5.055126 0.686877 -2.968330 
439.240010 9.968163e-01 78.157410 0.003184 70.117156 
439.330010 3.273705e-01 156.502016 0.672630 -31.555028 
439.420010 3.720640e-01 -166.717105 0.627936 5.209068 
439.510010 9.104263e-01 -77.496081 0.089574 -85.586684 
439.600010 2.886266e-01 -15.680475 0.711373 -23.787847 
439.690010 4.857414e-01 24.436257 0.514259 16.312122 
439.780010 6.741258e-01 123.997308 0.325874 -64.143583 
439.870010 2.760632e-01 172.062723 0.723937 -16.094916 
439.960010 6.897433e-01 -139.067258 0.310257 32.758361 
440.050010 4.720734e-01 -39.547017 0.527927 -47.738134 
440.140010 2.923803e-01 0.429491 0.707620 -7.778354 
440.230010 9.470209e-01 66.080244 0.052979 57.855677 
440.320010 3.505247e-01 153.051465 0.649475 -35.189816 
440.410010 3.511094e-01 -169.474703 0.648891 2.267308 
440.500010 9.427496e-01 -81.942058 0.057250 -90.216748 
440.590010 2.906860e-01 -16.465081 0.709314 -24.756465 
440.680010 4.882505e-01 24.470825 0.511750 16.162754 
440.770010 6.493587e-01 125.778213 0.350641 -62.546539 
440.860010 2.767175e-01 173.395454 0.723282 -14.945971 
440.950010 7.607762e-01 -133.446673 0.239224 38.195235 
441.040010 4.218278e-01 -35.037204 0.578172 -43.411956 
441.130010 3.102751e-01 4.166250 0.689725 -4.225156 
441.220010 9.999583e-01 81.157258 0.000042 72.749206 
441.310010 3.113528e-01 158.818181 0.688647 -29.606511 
441.400010 4.220034e-01 -161.761546 0.577997 9.797130 
441.490010 7.501302e-01 -62.478583 0.249870 -70.936534 
441.580010 2.762601e-01 -9.444956 0.723740 -17.919527 
441.670010 6.899623e-01 40.633458 0.310038 32.142275 
