lamda	 DiffPhase
401.788010 -1.998897e-05 
401.794010 -1.998872e-05 
401.800010 -1.998847e-05 
401.806010 -1.998822e-05 
401.812010 -1.998796e-05 
401.818010 -1.998770e-05 
401.824010 -1.998744e-05 
401.830010 -1.998717e-05 
401.836010 -1.998691e-05 
401.842010 -1.998664e-05 
401.848010 -1.998637e-05 
401.854010 -1.998609e-05 
401.860010 -1.998581e-05 
401.866010 -1.998553e-05 
401.872010 -1.998525e-05 
401.878010 -1.998496e-05 
401.884010 -1.998467e-05 
401.890010 -1.998438e-05 
401.896010 -1.998409e-05 
401.902010 -1.998379e-05 
401.908010 -1.998349e-05 
401.914010 -1.998319e-05 
401.920010 -1.998288e-05 
401.926010 -1.998257e-05 
401.932010 -1.998226e-05 
401.938010 -1.998194e-05 
401.944010 -1.998163e-05 
401.950010 -1.998131e-05 
401.956010 -1.998098e-05 
401.962010 -1.998066e-05 
401.968010 -1.998033e-05 
401.974010 -1.997999e-05 
401.980010 -1.997966e-05 
401.986010 -1.997932e-05 
401.992010 -1.997898e-05 
401.998010 -1.997863e-05 
402.004010 -1.997828e-05 
402.010010 -1.997793e-05 
402.016010 -1.997758e-05 
402.022010 -1.997722e-05 
402.028010 -1.997686e-05 
402.034010 -1.997650e-05 
402.040010 -1.997613e-05 
402.046010 -1.997576e-05 
402.052010 -1.997538e-05 
402.058010 -1.997501e-05 
402.064010 -1.997463e-05 
402.070010 -1.997424e-05 
402.076010 -1.997386e-05 
402.082010 -1.997347e-05 
402.088010 -1.997307e-05 
402.094010 -1.997268e-05 
402.100010 -1.997228e-05 
402.106010 -1.997187e-05 
402.112010 -1.997147e-05 
402.118010 -1.997106e-05 
402.124010 -1.997064e-05 
402.130010 -1.997023e-05 
402.136010 -1.996981e-05 
402.142010 -1.996938e-05 
402.148010 -1.996896e-05 
402.154010 -1.996852e-05 
402.160010 -1.996809e-05 
402.166010 -1.996765e-05 
402.172010 -1.996721e-05 
402.178010 -1.996677e-05 
402.184010 -1.996632e-05 
402.190010 -1.996587e-05 
402.196010 -1.996541e-05 
402.202010 -1.996495e-05 
402.208010 -1.996449e-05 
402.214010 -1.996403e-05 
402.220010 -1.996356e-05 
402.226010 -1.996308e-05 
402.232010 -1.996261e-05 
402.238010 -1.996213e-05 
402.244010 -1.996164e-05 
402.250010 -1.996116e-05 
402.256010 -1.996067e-05 
402.262010 -1.996017e-05 
402.268010 -1.995968e-05 
402.274010 -1.995917e-05 
402.280010 -1.995867e-05 
402.286010 -1.995816e-05 
402.292010 -1.995765e-05 
402.298010 -1.995713e-05 
402.304010 -1.995661e-05 
402.310010 -1.995609e-05 
402.316010 -1.995556e-05 
402.322010 -1.995503e-05 
402.328010 -1.995450e-05 
402.334010 -1.995396e-05 
402.340010 -1.995342e-05 
402.346010 -1.995287e-05 
402.352010 -1.995233e-05 
402.358010 -1.995177e-05 
402.364010 -1.995122e-05 
402.370010 -1.995066e-05 
402.376010 -1.995009e-05 
402.382010 -1.994953e-05 
402.388010 -1.994896e-05 
402.394010 -1.994838e-05 
402.400010 -1.994780e-05 
402.406010 -1.994722e-05 
402.412010 -1.994664e-05 
402.418010 -1.994605e-05 
402.424010 -1.994545e-05 
402.430010 -1.994486e-05 
402.436010 -1.994426e-05 
402.442010 -1.994365e-05 
402.448010 -1.994305e-05 
402.454010 -1.994244e-05 
402.460010 -1.994182e-05 
402.466010 -1.994120e-05 
402.472010 -1.994058e-05 
402.478010 -1.993995e-05 
402.484010 -1.993932e-05 
402.490010 -1.993869e-05 
402.496010 -1.993806e-05 
