lamda	 Trans	 TransPhase	 Ref	 RefPhase
708.190010 4.657700e-01 110.042160 0.534230 -109.124025 
708.220010 9.904602e-01 57.423341 0.009540 -161.744997 
708.250010 5.437181e-01 -1.721505 0.456282 -40.891996 
708.280010 2.956873e-01 -29.693577 0.704313 -68.866222 
708.310010 3.023707e-01 -50.166482 0.697629 -89.341279 
708.340010 5.786635e-01 -79.457455 0.421336 -118.634405 
708.370010 9.711133e-01 -140.701667 0.028887 0.119231 
708.400010 4.412130e-01 169.350043 0.558787 -49.831211 
708.430010 2.800515e-01 145.078916 0.719949 -74.104490 
708.460010 3.362836e-01 124.049800 0.663716 -95.135758 
708.490010 7.263435e-01 88.751269 0.273656 -130.436441 
708.520010 8.402205e-01 22.789243 0.159780 -16.400619 
708.550010 3.710285e-01 -17.956385 0.628971 -57.148398 
708.580010 2.761722e-01 -39.930979 0.723828 -79.125143 
708.610010 3.889567e-01 -62.456867 0.611043 -101.653182 
708.640010 8.854917e-01 -105.763457 0.114508 -144.961922 
708.670010 6.802177e-01 -170.853827 0.319782 -30.054443 
708.700010 3.247593e-01 155.830688 0.675241 -63.372078 
708.730010 2.832494e-01 135.072874 0.716751 -84.132043 
708.760010 4.664491e-01 109.940207 0.533551 -109.266860 
708.790010 9.905029e-01 57.367640 0.009497 -161.841577 
708.820010 5.443891e-01 -1.707388 0.455611 -40.918754 
708.850010 2.959518e-01 -29.670224 0.704048 -68.883740 
708.880010 3.018967e-01 -50.106703 0.698103 -89.322368 
708.910010 5.754357e-01 -79.239155 0.424564 -118.456969 
708.940010 9.737700e-01 -140.192990 0.026230 0.587047 
708.970010 4.444220e-01 169.610776 0.555578 -49.611336 
709.000010 2.804807e-01 145.261442 0.719519 -73.962818 
709.030010 3.341649e-01 124.314996 0.665835 -94.911412 
709.060010 7.172151e-01 89.453054 0.282785 -129.775502 
709.090010 8.502443e-01 23.716041 0.149756 -15.514664 
709.120010 3.750767e-01 -17.526928 0.624923 -56.759780 
709.150010 2.760805e-01 -39.591711 0.723919 -78.826711 
709.180010 3.837212e-01 -61.921128 0.616279 -101.158276 
709.210010 8.721618e-01 -104.390811 0.127838 -143.630106 
709.240010 6.950550e-01 -169.709102 0.304945 -28.950544 
709.270010 3.286331e-01 156.390948 0.671367 -62.852641 
709.300010 2.819299e-01 135.584714 0.718070 -83.661022 
709.330010 4.559181e-01 110.854690 0.544082 -108.393193 
709.360010 9.833003e-01 59.485878 0.016700 -159.764151 
709.390010 5.599969e-01 -0.476550 0.440003 -39.728725 
709.420010 2.990323e-01 -28.991487 0.700968 -68.245808 
709.450010 2.984487e-01 -49.386746 0.701551 -88.643213 
709.480010 5.568590e-01 -77.779661 0.443141 -117.038273 
709.510010 9.850461e-01 -137.524043 0.014954 3.215198 
709.540010 4.585041e-01 170.870774 0.541496 -48.392129 
709.570010 2.822971e-01 146.064006 0.717703 -73.201042 
709.600010 3.272941e-01 125.303650 0.672706 -93.963544 
709.630010 6.890093e-01 91.682217 0.310991 -127.587122 
709.660010 8.787111e-01 26.566746 0.121289 -12.704737 
709.690010 3.867934e-01 -16.249947 0.613207 -55.523574 
709.720010 2.761401e-01 -38.645363 0.723860 -77.921135 
709.750010 3.714970e-01 -60.568399 0.628503 -99.846314 
709.780010 8.393219e-01 -101.173516 0.160678 -140.453576 
709.810010 7.295859e-01 -166.956264 0.270414 -26.238467 
709.840010 3.377929e-01 157.695333 0.662207 -61.589013 
709.870010 2.795817e-01 136.709825 0.720418 -82.576665 
709.900010 4.355634e-01 112.716112 0.564437 -106.572521 
709.930010 9.633336e-01 63.715082 0.036666 -155.575694 
709.960010 5.922480e-01 2.074301 0.407752 -37.218617 
