lamdapeak	 Rpeak
890.350010 0.721670 
890.590010 0.721879 
890.800010 0.721491 
891.040010 0.722173 
891.250010 0.721003 
891.490010 0.722657 
891.700010 0.720125 
891.940010 0.723224 
892.150010 0.718723 
892.390010 0.723721 
892.600010 0.716609 
892.840010 0.723947 
893.080010 0.716607 
893.290010 0.723657 
893.530010 0.719539 
893.740010 0.722551 
893.980010 0.721973 
894.190010 0.720273 
894.430010 0.723556 
894.640010 0.716394 
894.880010 0.723890 
895.120010 0.718959 
895.330010 0.722517 
895.570010 0.722451 
895.780010 0.718896 
896.020010 0.723930 
896.260010 0.717742 
896.470010 0.722853 
896.710010 0.722376 
896.920010 0.718553 
897.160010 0.723944 
897.400010 0.719219 
897.610010 0.721806 
897.850010 0.723432 
898.090010 0.715569 
898.300010 0.723280 
898.540010 0.722277 
898.750010 0.717935 
898.990010 0.723805 
899.230010 0.721185 
899.440010 0.719357 
899.680010 0.723927 
899.920010 0.720614 
900.130010 0.719781 
900.370010 0.723934 
900.610010 0.720767 
900.820010 0.719339 
901.060010 0.723863 
901.300010 0.721590 
901.510010 0.717898 
901.750010 0.723499 
901.990010 0.722773 
902.230010 0.715932 
902.440010 0.722378 
902.680010 0.723763 
902.920010 0.719557 
903.130010 0.719770 
903.370010 0.723767 
903.610010 0.722596 
903.850010 0.716425 
904.060010 0.721741 
904.300010 0.723946 
904.540010 0.721610 
904.750010 0.716324 
904.990010 0.722265 
905.230010 0.723931 
905.470010 0.721614 
905.680010 0.715844 
905.920010 0.721769 
906.160010 0.723926 
906.400010 0.722602 
906.640010 0.717937 
906.850010 0.719857 
907.090010 0.723337 
907.330010 0.723763 
907.570010 0.721327 
907.810010 0.716124 
908.020010 0.720763 
908.260010 0.723508 
908.500010 0.723763 
908.740010 0.721694 
908.980010 0.717403 
909.190010 0.719433 
909.430010 0.722699 
909.670010 0.723928 
909.910010 0.723290 
910.150010 0.720910 
910.390010 0.716875 
910.600010 0.719330 
910.840010 0.722303 
911.080010 0.723749 
911.320010 0.723814 
911.560010 0.722615 
911.800010 0.720250 
912.040010 0.716796 
912.250010 0.718752 
912.490010 0.721462 
912.730010 0.723134 
912.970010 0.723883 
913.210010 0.723810 
913.450010 0.723004 
913.690010 0.721542 
913.930010 0.719498 
914.170010 0.716937 
914.380010 0.717735 
914.620010 0.719947 
914.860010 0.721594 
915.100010 0.722751 
915.340010 0.723488 
915.580010 0.723865 
915.820010 0.723941 
916.060010 0.723767 
916.300010 0.723391 
916.540010 0.722857 
916.780010 0.722207 
917.020010 0.721478 
917.260010 0.720706 
917.500010 0.719922 
917.740010 0.719155 
917.980010 0.718431 
918.220010 0.717773 
918.460010 0.717201 
918.700010 0.716730 
918.940010 0.716374 
919.180010 0.716142 
919.390010 0.716204 
919.630010 0.716189 
919.900010 0.716237 
920.140010 0.716529 
920.380010 0.716940 
920.620010 0.717460 
920.860010 0.718074 
921.100010 0.718763 
921.340010 0.719507 
921.580010 0.720282 
921.820010 0.721061 
922.060010 0.721813 
922.300010 0.722507 
922.540010 0.723107 
922.780010 0.723574 
923.020010 0.723868 
923.260010 0.723943 
923.500010 0.723751 
923.740010 0.723241 
923.980010 0.722355 
924.220010 0.721032 
924.460010 0.719203 
924.700010 0.716792 
924.970010 0.718516 
925.210010 0.720754 
925.450010 0.722450 
925.690010 0.723538 
925.930010 0.723946 
926.170010 0.723596 
926.410010 0.722397 
926.650010 0.720248 
926.890010 0.717032 
927.160010 0.719372 
927.400010 0.722020 
927.640010 0.723564 
927.880010 0.723919 
928.120010 0.722983 
928.360010 0.720632 
928.600010 0.716709 
928.870010 0.720353 
929.110010 0.722976 
929.350010 0.723944 
929.590010 0.723152 
929.830010 0.720453 
930.100010 0.717265 
930.340010 0.721537 
930.580010 0.723690 
930.820010 0.723637 
931.060010 0.721233 
931.330010 0.716778 
931.570010 0.721611 
931.810010 0.723811 
932.050010 0.723292 
932.290010 0.719875 
932.560010 0.719222 
932.800010 0.723107 
933.040010 0.723822 
933.280010 0.721222 
933.550010 0.718002 
933.790010 0.722768 
934.030010 0.723871 
934.270010 0.721176 
934.540010 0.718565 
934.780010 0.723177 
935.020010 0.723616 
935.260010 0.719710 
935.530010 0.720629 
935.770010 0.723861 
