lamda	 Trans	 TransPhase	 Ref	 RefPhase
927.000010 4.394400e-01 154.513552 0.623337 59.467910 
928.000010 4.795691e-01 148.067222 0.588941 53.187365 
929.000010 5.272928e-01 141.278071 0.548035 46.628070 
930.000010 5.827782e-01 134.105468 0.500476 39.765358 
931.000010 6.456784e-01 126.519208 0.446561 32.591283 
932.000010 7.148669e-01 118.505261 0.387257 25.123303 
933.000010 7.882206e-01 110.072055 0.324382 17.415274 
934.000010 8.625795e-01 101.255662 0.260646 9.570399 
935.000010 9.340215e-01 92.121582 0.199410 1.756201 
936.000010 9.984954e-01 82.760905 0.144147 -5.776144 
937.000010 1.052667e+00 73.280189 0.097714 -12.660127 
938.000010 1.094659e+00 63.786905 0.061721 -18.352315 
939.000010 1.124364e+00 54.374481 0.036260 -22.015964 
940.000010 1.143228e+00 45.111212 0.020090 -22.368964 
941.000010 1.153667e+00 36.035448 0.011143 -17.858529 
942.000010 1.158388e+00 27.156892 0.007096 -8.503507 
943.000010 1.159846e+00 18.462044 0.005847 1.063499 
944.000010 1.159917e+00 9.921465 0.005785 4.935659 
945.000010 1.159768e+00 1.497117 0.005913 1.385501 
946.000010 1.159850e+00 -6.851141 0.005843 -9.178974 
947.000010 1.159974e+00 -15.160158 0.005736 -26.555025 
948.000010 1.159421e+00 -23.459189 0.006211 -49.897310 
949.000010 1.157092e+00 -31.766635 0.008207 -75.553936 
950.000010 1.151692e+00 -40.087903 0.012835 -98.792079 
951.000010 1.141951e+00 -48.414587 0.021185 -117.879240 
952.000010 1.126852e+00 -56.725216 0.034127 -133.518847 
953.000010 1.105837e+00 -64.987647 0.052139 -146.798760 
954.000010 1.078938e+00 -73.162915 0.075196 -158.502381 
955.000010 1.046789e+00 -81.209932 0.102752 -169.108354 
956.000010 1.010533e+00 -89.090243 0.133829 -178.898954 
957.000010 9.716346e-01 -96.771994 0.167170 171.956796 
958.000010 9.316679e-01 -104.232548 0.201428 163.352364 
959.000010 8.921276e-01 -111.459577 0.235319 155.214660 
960.000010 8.542991e-01 -118.450802 0.267744 147.487957 
961.000010 8.191943e-01 -125.212799 0.297833 140.125358 
962.000010 7.875452e-01 -131.759313 0.324961 133.084532 
963.000010 7.598346e-01 -138.109454 0.348713 126.325777 
964.000010 7.363448e-01 -144.286048 0.368847 119.811273 
965.000010 7.172104e-01 -150.314248 0.385248 113.504893 
966.000010 7.024667e-01 -156.220463 0.397886 107.372223 
967.000010 6.920878e-01 -162.031571 0.406782 101.380638 
968.000010 6.860161e-01 -167.774370 0.411986 95.499375 
969.000010 6.841804e-01 -173.475206 0.413560 89.699590 
970.000010 6.865069e-01 -179.159712 0.411566 83.954415 
971.000010 6.929215e-01 175.147390 0.406067 78.239051 
972.000010 7.033471e-01 169.422470 0.397131 72.530921 
973.000010 7.176933e-01 163.643205 0.384834 66.809922 
974.000010 7.358425e-01 157.788850 0.369278 61.058812 
975.000010 7.576303e-01 151.840591 0.350603 55.263768 
976.000010 7.828230e-01 145.781998 0.329009 49.415147 
977.000010 8.110936e-01 139.599578 0.304777 43.508479 
978.000010 8.419989e-01 133.283399 0.278287 37.545739 
979.000010 8.749633e-01 126.827744 0.250031 31.536908 
980.000010 9.092737e-01 120.231722 0.220623 25.501889 
981.000010 9.440920e-01 113.499724 0.190778 19.472857 
982.000010 9.784894e-01 106.641608 0.161295 13.497220 
983.000010 1.011503e+00 99.672508 0.132998 7.641555 
984.000010 1.042210e+00 92.612173 0.106677 1.997164 
985.000010 1.069814e+00 85.483844 0.083017 -3.311604 
986.000010 1.093717e+00 78.312736 0.062529 -8.114571 
987.000010 1.113576e+00 71.124291 0.045506 -12.176382 
988.000010 1.129329e+00 63.942410 0.032003 -15.169957 
989.000010 1.141175e+00 56.787911 0.021850 -16.650839 
990.000010 1.149531e+00 49.677355 0.014688 -16.072596 
991.000010 1.154965e+00 42.622384 0.010030 -12.963034 
992.000010 1.158121e+00 35.629541 0.007325 -7.440535 
993.000010 1.159647e+00 28.700553 0.006017 -0.859208 
994.000010 1.160139e+00 21.832937 0.005595 4.509157 
995.000010 1.160097e+00 15.020838 0.005631 6.923478 
996.000010 1.159894e+00 8.255978 0.005805 5.855047 
997.000010 1.159768e+00 1.528643 0.005913 1.447388 
998.000010 1.159818e+00 -5.171365 0.005871 -6.098740 
999.000010 1.160006e+00 -11.853835 0.005709 -16.755087 
1000.000010 1.160177e+00 -18.527355 0.005562 -30.585799 
